Donor ID,Donor City,Donor State,Donor Is Teacher,Donor Zip
003d1abf2ac54a4c75266b47e316cab3,Midland,Georgia,No,318
003d37c626dc4a7ba065ac36f163f8cb,Larned,Kansas,No,675
003d4f431d8569399013b341f75fda02,Park Ridge,Illinois,No,600
003d4f4b3d00e139983737a15b68a747,Boerne,Texas,No,780
003d5945d11aeffc26f0b12919cdaf49,Reidsville,North Carolina,No,273
003d5c1621023dc047212f7e11c65d99,Denham Springs,Louisiana,No,707
003d64d412e92778a4a508463533312c,Caledonia,Michigan,No,493
003d6b313ab1f588485bfaeca45c7b00,,other,No,
003d77f296576f85545bab05cc1a4efc,Blauvelt,New York,Yes,109
003d79400c8ff01f13467122834153b0,Trumbull,Connecticut,No,066
003d7a7a66c107da1e1bc7a611f9e3bb,,Texas,No,750
003d7c0f2e0d3b2c2c5a6771af96c284,North Andover,Massachusetts,No,018
003d8ecea227a59a809bcc93c3038ac0,Cresskill,New Jersey,No,076
003d9761c90c8c641727bca76e415758,,Illinois,No,
003d9f552d5049263dd94abf64a2622b,Sacramento,California,No,958
003dab45aba67d04fca19b7763df4d9f,Walla Walla,Washington,No,993
003db100a4a1f3498e9bb2f4d1ffc0ea,Arlington,Virginia,No,222
003db360412e3b850746cd5ea2cefa88,Rohnert Park,California,No,949
003db50c3de114799286c0aa3aa14a98,San Antonio,Texas,No,782
003db5f6ab288034e72848b28a368f09,Atascadero,California,No,934
003dc66fc183b21542ac96d177ded380,Poteau,Oklahoma,No,749
003dc68a8b2790079e5c7bfde24614ba,,California,Yes,
003dc8694367b2af0bb86ae6d0a2fafe,San Francisco,California,No,941
003dc90da5c1c837af85aea748fe0b3d,Seattle,Washington,No,981
003dc9da4c1d577fabbd414cefd5c270,Ogden,Utah,No,844
003dcdcf51b3101d02dcccf3490ca2e8,Saint Paul,Minnesota,No,551
003ded2afcd61a1e72d9a622e9ea43d4,Scottsdale,Arizona,No,852
003df45fdaef8e9bce16c797d086abc8,Croton On Hudson,New York,No,105
003df7418c6bc24336ba21eb4272dc69,Laguna Hills,California,No,926
003e072bd3acf6e6a5888e4f7100fba6,Springville,Utah,No,846
003e074b29a4867cb107f14585bc4143,Omaha,Nebraska,No,681
003e0c3e938deaf7797281e83b3badbb,Fairfield,Ohio,Yes,450
003e0ffe82eec0858f594dbdf62260eb,Mahwah,New Jersey,No,074
003e12516800aafecc579b34ed0f1421,Kalamazoo,Michigan,No,490
003e33bc83d4e25301bf73bb1d9ca7ee,Hendersonville,North Carolina,No,287
003e4c70427f42d47b0d6568cbdfbf7e,Lake Mary,Florida,No,327
003e541122b1a9532b971b95a865a2a6,Ravenswood,West Virginia,No,261
003e586bb4c7c61220cafd655a70d981,Suffern,New York,No,109
003e5df71b6b7ebd872f60340c5c94be,Riverhead,New York,No,119
003e6d67c80b207c5a463fdcc3c1de4a,San Francisco,California,No,941
003e85629f4ef59af0767ac612c4a50c,Philadelphia,Pennsylvania,No,191
003e8887c7dacde3024b8a37238bcf32,Buford,Georgia,No,305
003e8ebe15264c431fcd00c2f8627ddb,Ogden,Utah,Yes,844
003e92aa4496ab28f939e8266d0b1c5a,Pleasanton,California,No,945
003e9c0f6484a57c4a9875e97d601674,Lake Charles,Louisiana,No,706
003ea3916764de15ec00e362eb8b4d31,Allen,Texas,No,750
003ea862c844222d1c3497a708cb2770,Nixa,Missouri,No,657
003eaaf49da8ead9773755193458384c,Westlake,Ohio,No,441
003eb16823ee4b4c247323816a06adb5,Ronceverte,West Virginia,No,249
003eb1daed476551efc9d6247f4686be,Sterling,Colorado,No,807
003eb9f605be73b6433e3b006cd69b1d,Haslet,Texas,No,760
003ec5a3697fa38063f7aff81bb97fc5,Plano,Texas,No,750
003ec91b69524165fd72c0cdf489b937,Salem,Virginia,No,241
003ed2285483b759f508f29076143447,Toledo,Ohio,No,436
003ede27bf62f77ab3feb037e7a84d44,Honaker,Virginia,No,242
003ee17a8f46979ac21e2d9f30441806,Lehi,Utah,No,840
003ee6c3527565539a50d593c5c509ff,New York,New York,No,100
003eebb488efe44ceb6d79e77886c8dc,Black Hawk,South Dakota,Yes,577
003ef2e2374b5cc5d2775880fa7142b7,Huntington Beach,California,Yes,926
003efe166cae930dc04c71d4866c18ae,Bristol,Connecticut,No,060
003f0121486d485fdde8c7293b7c90c0,Orting,Washington,No,983
003f0996790827546afbab3571655dab,Pawtucket,Rhode Island,No,028
003f0a9ad89ddb8efc30c181a5d099da,,New York,No,100
003f0bbfd937c0b8404f5ab3097dddcd,,California,Yes,
003f0c677431ef58a364d6fc578c0804,Silver Spring,Maryland,No,209
003f13ba29ddf22edb5235ec7f186ddd,New York,New York,No,100
003f1f4c194763e4a00fd809af5fa6aa,Vienna,Virginia,No,221
003f23c3ffe504ca4044ca6288133254,Astoria,New York,No,111
003f53007cb2c0d756326171c9b26d20,Fort Worth,Texas,No,761
003f541ad355cbb980ea802796219648,Winder,Georgia,No,306
003f5707b515da7a9c073e2905d484d9,Davison,Michigan,No,484
003f683cb81ffc16c8cd8e403794a4ab,Panama City Beach,Florida,No,324
003f6ed103a95833b8d8cd9c0741c618,Staten Island,New York,No,103
003f6ee9f17bb1b45ebae15ac268b160,,North Carolina,No,287
003f8bb43000baa40f52d25561d5effa,Saint Charles,Illinois,No,601
003f927758df69a024ea4822979f7364,Mason,Michigan,Yes,488
003f928f38b73635be1eabccadc3a854,Fort Lauderdale,Florida,No,333
003fb59679d46a0c841d76e39e087d90,New York,New York,No,100
003fbc9c5b5c42ada81762484f4dcb9b,Sudbury,Massachusetts,No,017
003fc11b49b4f5555f00a67046d294df,Cedar Park,Texas,No,786
003fc2aa7a6e054f2b72e7de63df1b5c,New York,New York,No,100
003fcf168ca8bd1aa40cea1d2e38e369,Gainesville,Florida,No,326
003fe142e50bcef49b5e44ae4dc8a9d1,Toa Baja,other,No,009
003fea87544ae3747de7d0cdc6ca05c2,,other,Yes,
003fedf0c2b067c3c90a85404ec6eb9d,San Ramon,California,No,945
003ff71504bfcdcaf9bb45f23b409c12,Piedmont,South Carolina,No,296
003ff80a93d54a62e7edc10aa8961c14,Charlotte,North Carolina,No,282
003ffc66b627f4f47509c97ec13ddd53,Monroe,Louisiana,Yes,712
00400350eb7066b84f43c77a32e47cd5,Lakeland,Florida,No,338
00400ea7e98fa5ea011cc85bb3e1c3d3,Cincinnati,Ohio,No,452
00401083af82988fed46c513a344cf93,Alexandria,Virginia,No,223
00401f04ac753958d6797ef8f48b1239,Winston Salem,North Carolina,No,271
004028db088ffc1570a1dac3bd6f366b,Corpus Christi,Texas,No,784
00402d318569aaaae47bc9b38cef185f,Naperville,Illinois,No,605
004032fde13dac2c0098fe853786587f,Merritt Island,Florida,No,329
00403413375bf435f54b8e03a86a93a7,Belmont,Michigan,No,493
00403a263755955c74e533d0cce1e0db,Andover,Massachusetts,No,018
00403c96043eb23b9d9ebd9a3f740687,,Washington,No,983
00404d2d60f3d967bfc3d8476482260a,Las Vegas,Nevada,No,891
0040503b912c12956a0617ad3bb8847d,,Washington,No,
00405b5ed5295b489d88c258e01fa0e5,Philadelphia,Pennsylvania,No,191
004069e1dc09723bc9afceac28bdec9b,Delavan,Illinois,No,617
00406d2368e93b5b09d265ad14516045,,other,No,
